,rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
4940,4941,Singh's Udaipur,https://www.zomato.com/udaipur/singhs-udaipur-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10, Maaji House, Lal Ghat, Behind Jagdish Temple, Chandpole, Udaipur",Udaipur,24.579616,73.683045,7 AM to 11 PM,3.2,"Continental, Rajasthani","['Lunch', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Rooftop']"
4959,4960,Ambrosia,https://www.zomato.com/udaipur/ambrosia-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Shree Kanak, Sevashram, Airport Road, Subhash Nagar, Udaipur",Udaipur,24.5819616,73.7214149907,10 AM to 11 PM (Mon-Sun),3.3,North Indian,"['Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Dinner', 'Fullbar', 'Indoor Seating', 'Table Reservation Not Required']"
4961,4962,Sanskriti - The Heritage Coffee Shop,https://www.zomato.com/udaipur/sanskriti-the-heritage-coffee-shop-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Inside, Hotel Vishnupriya, 9 Garden Road, Near Gulab Bagh, City Centre, Udaipur",Udaipur,24.5762417502,73.69487755,24 Hours (Mon-Sun),0.0,"North Indian, Chinese, Fast Food","['Debit Card', 'No Alcohol Available', 'Credit Card', 'Breakfast', 'Delivery', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Wifi']"
4962,4963,Aamantran,https://www.zomato.com/udaipur/aamantran-1-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"18, Hotel Rajdarshan, Pannadhai Marg, Hathipole, Silawatwari, Udaipur, Rajasthan",Udaipur,24.586708938,73.6848001555,11 AM to 11 PM,0.0,"Indian, Chinese, Continental","['Cash', 'Delivery', 'Credit Card', 'Dinner', 'Debit Card', 'Lunch', 'Takeaway Available', 'Table Reservation Not Required', 'Indoor Seating']"
4963,4964,Aqua Grill,https://www.zomato.com/udaipur/aqua-grill-subhash-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Shree Kanak, Sevashram, Airport Road, Subhash Nagar, Udaipur",Udaipur,24.5819555022,73.7214159966,10 AM to 11 PM (Mon-Sun),0.0,North Indian,"['Credit Card', 'Cash', 'Dinner', 'Lunch', 'Debit Card', 'Fullbar', 'Rooftop', 'Indoor Seating', 'Table Reservation Not Required']"
4966,4967,Ram Bagh Restaurant,https://www.zomato.com/udaipur/ram-bagh-restaurant-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"O.L.D R.T.O, Dhinkly Road, Udaipur, Rajasthan, Pratap Nagar, Udaipur",Udaipur,24.601464,73.754148,10 AM to 11 PM,0.0,Indian,"['Breakfast', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Air Conditioned', 'Outdoor Seating', 'Lunch Menu']"
4967,4968,Jhalak - Q Hotel,https://www.zomato.com/udaipur/jhalak-q-hotel-fatehpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2-A, New Flora Complex, Near New Pulla Bridge, Fatehpura, Udaipur",Udaipur,24.609,73.6947,"7:30 AM to 10 AM, 12:30 PM to 3 PM, 7 PM to 10:30 PM (Mon-Sun)",3.0,"Continental, North Indian, Chinese, Rajasthani","['Lunch', 'Breakfast', 'Credit Card', 'Cash', 'Dinner', 'Debit Card', 'Pure Veg', 'Digital Payments Accepted', 'Air Conditioned', 'Indoor Seating']"
4968,4969,Yaarana Pool Restaurant,https://www.zomato.com/udaipur/yaarana-pool-restaurant-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Kheda Chauraha, Nandeshwar Road, Udaipur",Udaipur,24.549499,73.644189,10 AM to 11 PM,0.0,"North Indian, Chinese","['Takeaway Available', 'Breakfast', 'Lunch', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']"
4981,4982,Apni Dhani Restaurant,https://www.zomato.com/udaipur/apni-dhani-restaurant-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"NH8, Pratap Nagar, Udaipur",Udaipur,24.598315087600003,73.7474592403,7 PM to 11 PM,3.8,"North Indian, Rajasthani","['Cash', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Outdoor Seating', 'Pure Veg', 'Air Conditioned']"
4982,4983,Rock Wood Restaurant,https://www.zomato.com/udaipur/rock-wood-restaurant-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Apni Dhani, Sukher By Pass, Pratap Nagar, Udaipur",Udaipur,24.5977114846,73.7468533963,11 AM to 11 PM (Mon-Sun),3.5,"Mughlai, Chinese, North Indian","['Lunch', 'Takeaway Available', 'Debit Card', 'Credit Card', 'Dinner', 'Cash', 'Outdoor Seating', 'Table Reservation Not Required', 'Wine', 'Air Conditioned', 'Indoor Seating', 'Beer']"
4986,4987,Lalit Restaurant,https://www.zomato.com/udaipur/lalit-restaurant-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Chittor Road, Surajpole, City Centre, Udaipur",Udaipur,24.5794614846,73.6989970878,8 AM to 10 PM (Mon-Sun),0.0,Street Food,"['Takeaway Available', 'No Seating Available', 'Cash', 'Dinner', 'No Alcohol Available', 'Lunch', 'Pure Veg']"
4987,4988,Bhairon Nashta Centre,https://www.zomato.com/udaipur/bhairon-nashta-centre-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Jal Grahan Building, Airport Road, Pratap Nagar, Udaipur",Udaipur,24.5915463363,73.7508203834,6 AM to 10 PM (Mon-Sun),0.0,Street Food,"['Takeaway Available', 'No Seating Available', 'Cash', 'Dinner', 'No Alcohol Available', 'Lunch', 'Breakfast', 'Pure Veg']"
4988,4989,Kaka Vada Pav,https://www.zomato.com/udaipur/kaka-vada-pav-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opp A-One School, University Road, Ayad, Girwa, Bhuwana, Udaipur",Udaipur,24.587881,73.712504,6 PM to 11 PM,0.0,Street Food,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']"
4994,4995,Sairam Dabeli & Vada Pav,https://www.zomato.com/udaipur/sairam-dabeli-vada-pav-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 16, Sector 4, Near Shiv Mandir, Opposite Water Tank, Hiran Magri, Udaipur",Udaipur,24.567119,73.725383,11 AM to 8 PM,3.6,"South Indian, Sandwich, Burger","['Lunch', 'Cash', 'Dinner', 'Delivery', 'Pure Veg']"
4995,4996,Paliwal Restaurant,https://www.zomato.com/udaipur/paliwal-restaurant-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"130, Jagdish Road, Chandpole, Udaipur",Udaipur,24.580586847600003,73.684681803,8 AM to 10 PM (Mon-Sun),4.0,Street Food,"['Takeaway Available', 'Lunch', 'Breakfast', 'Cash', 'Dinner', 'Indoor Seating', 'Pure Veg']"
4996,4997,Daya Nashta Centre,https://www.zomato.com/udaipur/daya-nashta-centre-pahada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Corner Of 100 Feet Road and University Road, Pahada, Udaipur",Udaipur,24.5888241604,73.7138213217,5 AM to 7 PM (Mon-Sun),3.5,Street Food,"['Lunch', 'Breakfast', 'Cash', 'Takeaway Available', 'Pure Veg', 'Indoor Seating']"
4997,4998,Shrinath Bhojanalya,https://www.zomato.com/udaipur/shrinath-bhojanalya-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Chetak Circle, City Centre, Udaipur",Udaipur,24.5916609658,73.6905219778,8 AM to 11 PM,3.5,North Indian,"['No Alcohol Available', 'Cash', 'Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Indoor Seating', 'Pure Veg']"
4998,4999,Cafe Zero,https://www.zomato.com/udaipur/cafe-zero-bhopalpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"41 ST Gregorios School, Khara Kuwa, Udaipur,Udaipur Ward 37,Rajasthan ",Udaipur,24.595194,73.709809,11 AM to 11 PM,3.1,"Pizza, Burger, Fast Food","['Cash', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
4999,5000,Bhawani Chat Corner,https://www.zomato.com/udaipur/bhawani-chat-corner-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"104, Bapu Bazar, City Centre, Udaipur",Udaipur,24.583631,73.696498,8:30 AM to 10:30 PM,0.0,South Indian,"['Lunch', 'Standing Tables', 'Takeaway Available', 'Dinner', 'Cash']"
5000,5001,G.S Egg Roll Corner,https://www.zomato.com/udaipur/g-s-egg-roll-corner-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sukhadiya Circle, Panchwati, Udaipur",Udaipur,24.601361,73.6915,11 AM to 11 PM,3.1,"Street Food, Rolls","['No Alcohol Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash']"
5006,5007,Spice Court Restaurant,https://www.zomato.com/udaipur/spice-court-restaurant-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16, 17, Trident enclave Haridas ji ki mantri, udaipur, Fateh Sagar, Udaipur",Udaipur,24.581044,73.666845,,0.0,North Indian,['Indoor Seating']
5007,5008,Bhawani Pav Bhaji,https://www.zomato.com/udaipur/bhawani-pav-bhaji-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sukhadia Circle, Panchwati, Udaipur",Udaipur,24.602043,73.691503,4 PM to 10 PM,0.0,Street Food,"['Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Indoor Seating']"
5009,5010,Yatri Jalpaan Graha,https://www.zomato.com/udaipur/yatri-jalpaan-graha-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 4, City Palace Road, Chandpole, Udaipur",Udaipur,24.578538868400003,73.6837524176,9 AM to 5:30 PM (Mon-Sun),0.0,Street Food,"['Takeaway Available', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating', 'Pure Veg']"
5010,5011,Delhi Ke Mashoorr Chole Kulche,https://www.zomato.com/udaipur/delhi-ke-mashoorr-chole-kulche-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sukhadia Circle, Panchwati, Udaipur",Udaipur,24.602043,73.691503,2 PM to 10 PM,0.0,Street Food,"['Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Indoor Seating']"
5014,5015,Mayur's,https://www.zomato.com/udaipur/mayurs-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"100 Feet Road, Shobhagpura, Udaipur",Udaipur,24.5944785008,73.7094047293,11 AM to 11 PM,0.0,Fast Food,"['Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
5016,5017,Wow Food,https://www.zomato.com/udaipur/wow-food-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Beside Amrapali Building, Opposite of Trimurti Apartment, Goverdhan Vilas, Hiran Magri, Udaipur",Udaipur,24.541141,73.694662,2 PM to 10 PM,0.0,Fast Food,"['Cash', 'Lunch', 'Dinner', 'Takeaway Available', 'No Alcohol Available', 'Indoor Seating']"
5017,5018,7 To Seven,https://www.zomato.com/udaipur/7-to-seven-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Pahadi Bus Stand, Saheli Marg, Panchwati, Udaipur",Udaipur,24.593686170700003,73.6899385974,5 AM to 8 PM,0.0,Street Food,"['Takeaway Available', 'Cash', 'Dinner', 'Lunch', 'Breakfast', 'Pure Veg', 'Indoor Seating']"
5018,5019,Bhole Chat Center,https://www.zomato.com/udaipur/bhole-chat-center-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sukhadia Circle, Panchwati, Udaipur",Udaipur,24.602043,73.691503,12 Noon to 11 PM,0.0,Street Food,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Delivery', 'Indoor Seating', 'Pure Veg']"
5019,5020,Vijay Laxshmi Faluda,https://www.zomato.com/udaipur/vijay-laxshmi-faluda-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Sukhadia Circle, New Fatehpura, Panchwati, Udaipur",Udaipur,0.0,0.0,12 Noon to 10:30 PM,0.0,"Street Food, Beverages","['Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']"
5020,5021,Bombay Ragda Samosa,https://www.zomato.com/udaipur/bombay-ragda-samosa-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor Shankeahwar Enclave Opp Choudhary Hospital Hiran Mangri Sec -4 Udaipur, Hiran Magri, Udaipur",Udaipur,24.5803536047,73.68216421460001,,0.0,Street Food,[]
5021,5022,Sahu Fast Food,https://www.zomato.com/udaipur/sahu-fast-food-pichola?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9, Chandpole Bahar, Jethiyo ka Akahada, Pichola, Udaipur",Udaipur,24.5826613185,73.6806145683,11 AM to 11 PM,0.0,Fast Food,"['Lunch', 'Takeaway Available', 'Cash', 'Dinner', 'Indoor Seating', 'Pure Veg']"
5022,5023,Shri Nath Restaurant,https://www.zomato.com/udaipur/shri-nath-restaurant-sukher?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"NH8, Near Indian Oil Petrol Pump, Sukher, Udaipur",Udaipur,24.6306694332,73.7125546485,7 AM to 8 PM (Mon-Sun),0.0,"Street Food, North Indian","['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Breakfast', 'No Alcohol Available', 'Indoor Seating', 'Pure Veg']"
5023,5024,Rajwadi Zannat,https://www.zomato.com/udaipur/rajwadi-zannat-ganesh-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Cabin 05, Nra one Garden, University Road, Ganesh Nagar, Udaipur",Udaipur,24.588048,73.712562,3:30 PM to 12:30 AM,0.0,"Fast Food, Chinese","['Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']"
5024,5025,Desert Cafe,https://www.zomato.com/udaipur/desert-cafe-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"16, 17 Trident enclave, Haridas ji ki mauri, Udaipur, Fateh Sagar, Udaipur",Udaipur,24.8671571478,74.6180999279,11 AM to 11 PM,0.0,North Indian,[]
5025,5026,Sarvodaya Restaurant,https://www.zomato.com/udaipur/sarvodaya-restaurant-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Tulsi Nagar Plot 6, Near Nand Vatika, Manwa Kheda Road, Hiran Magri, Udaipur",Udaipur,24.558968,73.725119,8:30 AM to 12 Midnight,0.0,North Indian,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating']"
